listing_id,name,host_id,host_name,host_is_superhost,host_listings_count,host_tenure_years,neighbourhood,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price_clean,availability_365,calendar_days,available_days,unavailable_days,availability_rate,occupancy_proxy,number_of_reviews,total_reviews,review_scores_rating,review_scores_cleanliness,review_scores_location,review_scores_communication,estimated_revenue_proxy,superhost_status,price_status,review_status,availability_rate_pct,occupancy_proxy_pct,host_portfolio_segment
8159965,Charming & cozy apartment - Close to Jordaan,32439407,Joep,False,1.0,11.14,Westerpark,52.37588,4.87185,Entire rental unit,Entire home/apt,2,1.0,1.0,209.0,78,365,78,287,0.2137,0.7863,2,2.0,5.0,5.0,5.0,5.0,59983.0,Non-Superhost,Available Price,Has Reviews,21.37,78.63,Single-listing host
8168988,Quiet Bright Apartment - 2-4p.,20767771,Fidel,False,2.0,11.81,De Baarsjes - Oud-West,52.36983,4.87103,Entire condo,Entire home/apt,4,1.0,,,1,365,1,364,0.0027,0.9973,73,73.0,4.4,4.46,4.83,4.8,,Non-Superhost,Missing Price,Has Reviews,0.27,99.72999999999999,Small portfolio host
8176659,"Cosy studio, with balcony",43147002,Nadine,False,1.0,10.8,Oostelijk Havengebied - Indische Buurt,52.35869,4.94166,Entire condo,Entire home/apt,2,,,,0,365,0,365,0.0,1.0,52,52.0,4.75,4.71,4.69,4.92,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
8181348,"Canals, museums, and rooftop views",1357842,Pietro,False,1.0,14.64,Centrum-Oost,52.36487,4.88785,Entire rental unit,Entire home/apt,4,2.0,2.0,436.0,132,365,132,233,0.3616,0.6384,19,19.0,4.95,4.89,4.95,5.0,101588.0,Non-Superhost,Available Price,Has Reviews,36.16,63.839999999999996,Single-listing host
8187901,Stunning and Private Apartment in Canal House,42405890,Marco,True,3.0,10.83,Centrum-Oost,52.36323,4.89223,Entire home,Entire home/apt,2,1.0,,,0,365,0,365,0.0,1.0,468,468.0,4.9,4.89,4.97,4.99,,Superhost,Missing Price,Has Reviews,0.0,100.0,Small portfolio host
8188948,Antique Style B&B with Patio in Center,427756570,Sebastiaan,False,1.0,4.68,Centrum-West,52.37632,4.89396,Private room in bed and breakfast,Private room,2,1.0,1.0,210.0,26,365,26,339,0.0712,0.9288,249,249.0,4.87,4.91,4.97,4.92,71190.0,Non-Superhost,Available Price,Has Reviews,7.12,92.88,Single-listing host
8191077,Old Bar Studio,43205475,Thomas,False,1.0,10.8,Centrum-Oost,52.36047,4.90124,Room in boutique hotel,Private room,6,1.0,4.0,358.0,141,365,141,224,0.3863,0.6137,324,324.0,4.61,4.58,4.84,4.78,80192.0,Non-Superhost,Available Price,Has Reviews,38.629999999999995,61.370000000000005,Single-listing host
8201117,Authentic & quiet apt Ams. Oud-Zuid+Garden,43191575,Johanna,False,1.0,10.8,Zuid,52.3446,4.85835,Entire rental unit,Entire home/apt,3,2.0,,,0,365,0,365,0.0,1.0,20,20.0,4.75,4.7,4.8,4.95,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
8252909,FireJuice B&B - Agua Room,3335546,Sonia,True,2.0,13.83,Noord-West,52.42213,4.89241,Private room in home,Private room,2,1.0,1.0,104.0,41,365,41,324,0.1123,0.8877,114,114.0,4.82,4.82,4.61,4.94,33696.0,Superhost,Available Price,Has Reviews,11.23,88.77000000000001,Small portfolio host
8278300,"Luxury, spacious, Amstel view!",43652418,Debbie,True,1.0,10.78,De Pijp - Rivierenbuurt,52.34933,4.90981,Entire rental unit,Entire home/apt,2,1.0,2.0,220.0,40,365,40,325,0.1096,0.8904,99,99.0,4.97,4.94,4.81,5.0,71500.0,Superhost,Available Price,Has Reviews,10.96,89.03999999999999,Single-listing host
8299748,"1Bed Loft, Amsterdam West, near Vondelpark+Sofabed",1851673,C,False,1.0,14.3,De Baarsjes - Oud-West,52.36004,4.85431,Entire loft,Entire home/apt,3,1.0,,,0,365,0,365,0.0,1.0,2,2.0,5.0,4.5,4.5,5.0,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
8348686,"Light, airy room with view in historic canal belt",1186531,Paul,True,1.0,14.75,Centrum-Oost,52.36382,4.89205,Private room in rental unit,Private room,1,1.0,1.0,114.0,4,365,4,361,0.011,0.989,148,148.0,4.92,4.95,4.99,4.98,41154.0,Superhost,Available Price,Has Reviews,1.0999999999999999,98.9,Single-listing host
8361053,Scandinavian design appartement+garden near centre,4557482,Rosalie,False,1.0,13.46,De Baarsjes - Oud-West,52.37134,4.87028,Entire rental unit,Entire home/apt,5,2.0,,,0,365,0,365,0.0,1.0,4,4.0,4.75,4.75,5.0,5.0,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
8384069,Comfortable Room with private Shower,30827622,Pim & Juan,True,1.0,11.2,Centrum-West,52.37274,4.88085,Private room in condo,Private room,1,1.0,1.0,88.0,39,365,39,326,0.1068,0.8932,227,227.0,4.93,4.93,4.99,4.98,28688.0,Superhost,Available Price,Has Reviews,10.68,89.32,Single-listing host
8395119,Beautiful spacious apartment de PIJP - centre,5043918,Judith,False,2.0,13.36,De Pijp - Rivierenbuurt,52.35231,4.89742,Entire condo,Entire home/apt,4,4.0,4.0,291.0,55,365,55,310,0.1507,0.8493,64,64.0,4.8,4.8,4.81,4.91,90210.0,Non-Superhost,Available Price,Has Reviews,15.07,84.93,Small portfolio host
8395402,Modern houseboat Jordaan Gouden Reael,1864193,Suus@Wally,True,1.0,14.29,Centrum-West,52.38626123080721,4.891659736633311,Boat,Entire home/apt,2,1.0,1.0,225.0,4,365,4,361,0.011,0.989,17,17.0,5.0,4.82,5.0,5.0,81225.0,Superhost,Available Price,Has Reviews,1.0999999999999999,98.9,Single-listing host
8397086,Light and sunny 1 room apartment/WTC/RAI/Beethoven,21572827,Henriëtte Maria Theresia,True,2.0,11.75,Zuid,52.3475887432047,4.878295539467527,Entire rental unit,Entire home/apt,2,1.0,2.0,116.0,60,365,60,305,0.1644,0.8356,88,88.0,4.69,4.47,4.87,4.9,35380.0,Superhost,Available Price,Has Reviews,16.439999999999998,83.56,Small portfolio host
8398522,A spacious beautiful houseboat.,34886244,Eemke,False,1.0,11.05,Oostelijk Havengebied - Indische Buurt,52.37377,4.94074,Boat,Entire home/apt,4,2.0,,,0,365,0,365,0.0,1.0,29,29.0,4.83,4.93,4.79,4.96,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
8416232,3 bedroom center/pijp family home,29036896,Hanna,False,1.0,11.29,Oud-Oost,52.35539047240775,4.909228271114209,Entire rental unit,Entire home/apt,4,3.0,2.0,300.0,14,365,14,351,0.0384,0.9616,11,11.0,4.91,4.55,4.91,5.0,105300.0,Non-Superhost,Available Price,Has Reviews,3.84,96.16,Single-listing host
8439748,"4 guests, 1 bedroom , 1 living room shared apt",14012819,Subhodip Pal,False,2.0,12.21,Slotervaart,52.3473121,4.8431473,Private room in rental unit,Private room,4,,,,0,365,0,365,0.0,1.0,9,9.0,4.78,4.78,4.44,4.89,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Small portfolio host
8467413,"Spaceous apartment, water view",20861789,Remco,False,1.0,11.8,De Pijp - Rivierenbuurt,52.347489698408125,4.899220680185596,Entire rental unit,Entire home/apt,2,1.0,1.0,240.0,251,365,251,114,0.6877,0.3123,77,77.0,4.88,4.75,4.87,4.96,27360.0,Non-Superhost,Available Price,Has Reviews,68.77,31.230000000000004,Single-listing host
8484166,Modern & Sunny app with balcony near Vondelpark,19272242,Hanneke,False,1.0,11.89,Zuid,52.3472,4.85836,Entire rental unit,Entire home/apt,2,1.0,,,0,365,0,365,0.0,1.0,18,18.0,4.94,5.0,5.0,5.0,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
8502593,Charming and light apartment,14837099,Li,False,1.0,12.15,De Pijp - Rivierenbuurt,52.34408,4.91061,Entire rental unit,Entire home/apt,2,1.0,,,0,365,0,365,0.0,1.0,25,25.0,4.8,4.64,4.68,5.0,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
8513183,Spacious and bright apartment,37690050,Rick,False,1.0,10.96,De Baarsjes - Oud-West,52.37443,4.85949,Entire rental unit,Entire home/apt,2,1.0,1.0,367.0,19,365,19,346,0.0521,0.9479,24,24.0,4.92,4.96,4.83,4.96,126982.0,Non-Superhost,Available Price,Has Reviews,5.21,94.78999999999999,Single-listing host
8528299,Amsterdam Delight!,7817130,Sally,False,1.0,12.89,Zuid,52.35624,4.8524,Entire rental unit,Entire home/apt,4,2.0,,,0,365,0,365,0.0,1.0,41,41.0,5.0,5.0,4.9,4.98,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
8532903,It won't get better than this..,11556461,Jaap,True,1.0,12.41,Centrum-Oost,52.37205,4.90767,Boat,Entire home/apt,4,2.0,2.0,590.0,269,365,269,96,0.737,0.263,101,101.0,4.93,4.77,4.96,4.98,56640.0,Superhost,Available Price,Has Reviews,73.7,26.3,Single-listing host
8535626,Lofthouse in Amsterdam-North,17160542,Adrian,False,1.0,10.86,Oud-Noord,52.39655,4.90783,Entire townhouse,Entire home/apt,4,3.0,,,0,365,0,365,0.0,1.0,12,12.0,4.67,4.08,4.42,4.92,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
8591687,Buenas Noches - The Haven,20358179,Reinout,False,2.0,11.83,Centrum-West,52.37568,4.89425,Private room in bed and breakfast,Private room,2,,,,285,365,285,80,0.7808,0.2192,565,565.0,4.78,4.58,4.96,4.93,,Non-Superhost,Missing Price,Has Reviews,78.08,21.92,Small portfolio host
8599329,Beautiful Apartment in Central Amsterdam,17184413,Samia,False,1.0,11.99,De Baarsjes - Oud-West,52.37161,4.84881,Entire rental unit,Entire home/apt,4,2.0,2.0,321.0,168,365,168,197,0.4603,0.5397,19,19.0,4.84,4.74,4.84,5.0,63237.0,Non-Superhost,Available Price,Has Reviews,46.03,53.97,Single-listing host
8619160,Luxury and spacious apartment in Amsterdam,17463471,Claudine,False,1.0,11.98,Zuid,52.34705,4.87748,Entire loft,Entire home/apt,3,1.0,1.0,197.0,221,365,221,144,0.6055,0.3945,6,6.0,5.0,4.83,5.0,5.0,28368.0,Non-Superhost,Available Price,Has Reviews,60.550000000000004,39.45,Single-listing host
8641456,Cozy room/ Amsterdam East,23748264,Thuraya,False,1.0,11.6,Oostelijk Havengebied - Indische Buurt,52.3618,4.94421,Private room in rental unit,Private room,2,1.0,1.0,70.0,311,365,311,54,0.8521,0.1479,290,290.0,4.87,4.86,4.72,4.91,3780.0,Non-Superhost,Available Price,Has Reviews,85.21,14.790000000000001,Single-listing host
8644656,Authentic groundfloor appartment near Amstelcanal,32400196,Femke,False,1.0,11.14,Centrum-Oost,52.36184,4.90585,Entire home,Entire home/apt,4,2.0,2.0,191.0,14,365,14,351,0.0384,0.9616,46,46.0,4.87,4.91,4.89,4.96,67041.0,Non-Superhost,Available Price,Has Reviews,3.84,96.16,Single-listing host
8660698,Exclusive studio. Sarphatipark de Pijp,45507360,Mike,True,1.0,10.72,De Pijp - Rivierenbuurt,52.35578,4.89791,Private room in condo,Private room,2,1.0,1.0,108.0,142,365,142,223,0.389,0.611,559,559.0,4.94,4.98,4.95,4.99,24084.0,Superhost,Available Price,Has Reviews,38.9,61.1,Single-listing host
8663020,Beautiful apartment with garden nearby city centre,45515352,Maaike Maria,False,1.0,10.72,Buitenveldert - Zuidas,52.33382,4.87224,Entire rental unit,Entire home/apt,2,1.0,1.0,179.0,59,365,59,306,0.1616,0.8384,0,,,,,,54774.0,Non-Superhost,Available Price,No Reviews,16.16,83.84,Single-listing host
8681273,Garden house in historic Sloterdijk,45588903,Gina,True,1.0,10.72,Bos en Lommer,52.38657,4.84589,Entire cabin,Entire home/apt,4,2.0,3.0,203.0,13,365,13,352,0.0356,0.9644,141,141.0,4.94,4.99,4.7,4.99,71456.0,Superhost,Available Price,Has Reviews,3.56,96.44,Single-listing host
8694687,Central Canalside Design B&B House Of Swings,8956501,Gabriella,True,1.0,12.75,Westerpark,52.38415,4.87574,Private room in condo,Private room,2,1.0,1.0,113.0,331,365,331,34,0.9068,0.0932,677,677.0,4.91,4.96,4.85,4.96,3842.0,Superhost,Available Price,Has Reviews,90.68,9.32,Single-listing host
8707883,Big family house - child friendly,5646772,Jurriaan,False,1.0,13.23,IJburg - Zeeburgereiland,52.3634,4.97832,Entire home,Entire home/apt,6,2.0,,,0,365,0,365,0.0,1.0,1,1.0,5.0,5.0,4.0,5.0,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
8714969,Cozy apartment on the canal,3466926,Roni,False,1.0,13.79,De Baarsjes - Oud-West,52.36865,4.87174,Entire rental unit,Entire home/apt,4,2.0,,,0,365,0,365,0.0,1.0,5,5.0,4.8,4.6,5.0,5.0,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
8749341,Centre - Rooftop Terrace & Unique Colorful Room,45891368,Sas,True,1.0,10.71,Centrum-Oost,52.37254,4.90382,Private room in home,Private room,2,1.0,1.0,125.0,146,365,146,219,0.4,0.6,550,550.0,4.95,4.95,4.99,4.96,27375.0,Superhost,Available Price,Has Reviews,40.0,60.0,Single-listing host
8754550,Beautiful Amstel River View Apartment | 3 guests,143098191,Peter,,24.0,8.9,Oud-Oost,52.35143280029297,4.911622047424316,Entire loft,Entire home/apt,2,1.0,,,0,365,0,365,0.0,1.0,65,65.0,4.83,4.78,4.86,4.94,,Unknown,Missing Price,Has Reviews,0.0,100.0,Large portfolio host
8759098,Lovely Houseboat in Historic Centre!,45934042,Malaika,False,1.0,10.71,Centrum-Oost,52.37714,4.9047,Houseboat,Entire home/apt,2,1.0,,,0,365,0,365,0.0,1.0,39,39.0,4.97,4.97,5.0,4.95,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
8768405,Spatially apartment with Garden & Cat,6604185,Ayla,False,1.0,13.07,De Baarsjes - Oud-West,52.36373,4.85713,Entire rental unit,Entire home/apt,2,1.0,,,0,365,0,365,0.0,1.0,44,44.0,4.8,4.59,4.7,4.93,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
8770120,Lovely 2 bedrooms apartment,3150708,Estanislao,False,1.0,13.88,Bos en Lommer,52.37712,4.84796,Entire rental unit,Entire home/apt,4,2.0,2.0,255.0,51,365,51,314,0.1397,0.8603,43,43.0,4.84,4.79,4.53,4.98,80070.0,Non-Superhost,Available Price,Has Reviews,13.969999999999999,86.03,Single-listing host
8776772,Dream Houseboat on Amazing Canal,45917375,Marloes,False,1.0,10.71,Centrum-Oost,52.37463,4.90419,Boat,Entire home/apt,4,2.0,,,0,365,0,365,0.0,1.0,16,16.0,4.81,4.81,5.0,5.0,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
8792777,floating studio nescio,46076562,Renata,True,1.0,10.7,Oud-Noord,52.38726,4.93774,Private room in boat,Private room,3,1.0,2.0,160.0,333,365,333,32,0.9123,0.0877,204,204.0,4.94,4.92,4.73,4.95,5120.0,Superhost,Available Price,Has Reviews,91.23,8.77,Single-listing host
8798384,Family appartement with garden near centrum.,46104716,Hadewijch,False,1.0,10.7,Watergraafsmeer,52.3511,4.94085,Entire rental unit,Entire home/apt,4,3.0,3.0,181.0,131,365,131,234,0.3589,0.6411,25,25.0,4.88,4.8,4.92,4.96,42354.0,Non-Superhost,Available Price,Has Reviews,35.89,64.11,Single-listing host
8826432,Perfect quiet canal apartment!,25503705,Jan,False,1.0,11.47,Oud-Oost,52.35372,4.92225,Entire rental unit,Entire home/apt,2,1.0,,,0,365,0,365,0.0,1.0,17,17.0,5.0,5.0,4.71,5.0,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
8835898,Zimmer in einem charmanten Grachtenhaus (23),24002310,Thomas,True,6.0,11.58,Centrum-Oost,52.36431,4.89932,Room in boutique hotel,Private room,1,1.0,,,21,365,21,344,0.0575,0.9425,250,250.0,4.79,4.83,4.94,4.9,,Superhost,Missing Price,Has Reviews,5.75,94.25,Medium portfolio host
8837071,Cozy apartment in city center,13034277,Theo,False,1.0,12.28,De Baarsjes - Oud-West,52.36455,4.87712,Entire rental unit,Entire home/apt,2,1.0,,,0,365,0,365,0.0,1.0,0,,,,,,,Non-Superhost,Missing Price,No Reviews,0.0,100.0,Single-listing host
8872533,Apartment with canal view,17669453,Jasper,False,2.0,11.96,De Baarsjes - Oud-West,52.36266,4.85653,Entire condo,Entire home/apt,3,1.0,1.0,164.0,14,365,14,351,0.0384,0.9616,23,23.0,4.91,4.91,4.7,5.0,57564.0,Non-Superhost,Available Price,Has Reviews,3.84,96.16,Small portfolio host
8879722,Cosy studio on the Houseboat Canal view,46466691,Maja,True,1.0,10.69,Centrum-West,52.37746515351388,4.886389860264071,Private room in houseboat,Private room,4,1.0,2.0,218.0,265,365,265,100,0.726,0.274,170,170.0,4.88,4.86,4.96,4.92,21800.0,Superhost,Available Price,Has Reviews,72.6,27.400000000000002,Single-listing host
8880908,"Trendy, bright home in city center",14183444,Bas,False,1.0,12.19,De Baarsjes - Oud-West,52.36779,4.87177,Entire rental unit,Entire home/apt,4,2.0,2.0,200.0,0,365,0,365,0.0,1.0,90,90.0,4.81,4.71,4.83,4.93,73000.0,Non-Superhost,Available Price,Has Reviews,0.0,100.0,Single-listing host
8913666,Two bedroom apartment fulfilled with light.,2651625,Jussi,False,1.0,14.01,Westerpark,52.39134,4.87707,Entire loft,Entire home/apt,4,2.0,2.0,289.0,14,365,14,351,0.0384,0.9616,34,34.0,4.91,4.82,4.79,4.97,101439.0,Non-Superhost,Available Price,Has Reviews,3.84,96.16,Single-listing host
8920212,Beautiful spacey house at the Amstel near station,46643228,Laetitia,False,1.0,10.68,Watergraafsmeer,52.34139,4.92011,Entire rental unit,Entire home/apt,4,4.0,4.0,695.0,334,365,334,31,0.9151,0.0849,25,25.0,4.64,4.88,4.56,4.96,21545.0,Non-Superhost,Available Price,Has Reviews,91.51,8.49,Single-listing host
8930278,Comfortable place in great area,6488934,Nadia,False,1.0,13.09,De Pijp - Rivierenbuurt,52.35065,4.8878,Entire rental unit,Entire home/apt,2,1.0,,,0,365,0,365,0.0,1.0,27,27.0,4.93,4.81,4.85,4.96,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
8963459,Maisonette (full house) in Amsterdam,46775636,Sahar,False,1.0,10.68,Slotervaart,52.36324826680245,4.829388793924936,Entire home,Entire home/apt,4,2.0,,,0,365,0,365,0.0,1.0,3,3.0,5.0,5.0,5.0,5.0,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
8981648,★COSY & PRIVATE STUDIO NEAR VONDELPARK ★,46926830,Jan,True,1.0,10.67,Zuid,52.35059,4.84711,Private room in guest suite,Private room,2,0.0,1.0,118.0,85,365,85,280,0.2329,0.7671,126,126.0,4.89,4.9,4.87,4.95,33040.0,Superhost,Available Price,Has Reviews,23.29,76.71,Single-listing host
9003963,Private Floor in Canal House at the Skinny Bridge,47021452,Louise,True,1.0,10.67,Centrum-Oost,52.36425,4.90359,Private room in rental unit,Private room,4,1.0,4.0,130.0,249,365,249,116,0.6822,0.3178,944,944.0,4.85,4.83,4.97,4.95,15080.0,Superhost,Available Price,Has Reviews,68.22,31.78,Single-listing host
9008887,Petit apartment in trendy area,47042751,Karel,False,1.0,10.67,De Baarsjes - Oud-West,52.37181,4.86338,Entire rental unit,Entire home/apt,2,1.0,,,6,365,6,359,0.0164,0.9836,38,38.0,4.84,4.87,4.76,4.84,,Non-Superhost,Missing Price,Has Reviews,1.6400000000000001,98.36,Single-listing host
9017567,Cosy family home in the North of Amsterdam,6681286,Tess,False,1.0,13.05,Oud-Noord,52.396805,4.915318,Entire townhouse,Entire home/apt,3,2.0,,,0,365,0,365,0.0,1.0,19,19.0,5.0,5.0,4.74,4.95,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
9021865,Family home away from home@Vondelpark,4761847,Pieter,True,2.0,13.42,De Baarsjes - Oud-West,52.35954,4.86128,Entire rental unit,Entire home/apt,4,3.0,4.0,675.0,87,365,87,278,0.2384,0.7616,34,34.0,5.0,4.97,4.97,4.97,187650.0,Superhost,Available Price,Has Reviews,23.84,76.16000000000001,Small portfolio host
9040505,Luxurious apartment. Delightful. Near museums.,47179858,Mineke,False,1.0,10.66,Zuid,52.35727,4.87465,Entire rental unit,Entire home/apt,2,1.0,,,0,365,0,365,0.0,1.0,50,50.0,4.84,4.86,4.96,4.88,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
9060873,Renovated Bright & Cosy Apartment near City Center,47265643,Magali,False,1.0,10.66,Oud-Oost,52.3565573,4.9175314,Entire condo,Entire home/apt,2,1.0,,,0,365,0,365,0.0,1.0,11,11.0,4.36,4.0,4.55,4.73,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
9070642,Luxury monumental 3 floor house,47264521,Nanda En Arno,False,1.0,10.66,Zuid,52.35222,4.86182,Entire home,Entire home/apt,6,3.0,4.0,464.0,2,365,2,363,0.0055,0.9945,63,63.0,4.89,4.76,4.76,4.94,168432.0,Non-Superhost,Available Price,Has Reviews,0.5499999999999999,99.45,Single-listing host
9078341,Modern Apartment in De Pijp,47343985,Luka,False,1.0,10.66,De Pijp - Rivierenbuurt,52.35117,4.89543,Entire rental unit,Entire home/apt,2,1.0,,,0,365,0,365,0.0,1.0,15,15.0,5.0,5.0,5.0,5.0,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
9103703,Apartment in trendy neighbourhood Indische Buurt,15073333,Erwin,False,1.0,10.65,Oostelijk Havengebied - Indische Buurt,52.36417,4.93963,Entire condo,Entire home/apt,2,1.0,1.0,133.0,23,365,23,342,0.063,0.937,96,96.0,4.85,4.75,4.66,4.96,45486.0,Non-Superhost,Available Price,Has Reviews,6.3,93.7,Single-listing host
9108470,Bright apartment with a garden,7390838,Pieter,False,1.0,12.95,Oostelijk Havengebied - Indische Buurt,52.36008,4.94462,Entire rental unit,Entire home/apt,2,1.0,1.0,285.0,352,365,352,13,0.9644,0.0356,22,22.0,4.91,4.68,4.64,4.95,3705.0,Non-Superhost,Available Price,Has Reviews,96.44,3.56,Single-listing host
9135417,Art collectors’ home in Museum Quarter,6384372,Rein,True,1.0,13.1,Zuid,52.34847,4.87634,Private room in condo,Private room,2,1.0,1.0,123.0,153,365,153,212,0.4192,0.5808,308,308.0,4.93,4.95,4.93,4.97,26076.0,Superhost,Available Price,Has Reviews,41.92,58.08,Single-listing host
9181640,Nice apartment in center of Amsterdam,23060282,Jesse,False,2.0,11.65,De Baarsjes - Oud-West,52.37239,4.87172,Private room in townhouse,Private room,2,1.0,1.0,128.0,318,365,318,47,0.8712,0.1288,484,484.0,4.54,4.36,4.82,4.71,6016.0,Non-Superhost,Available Price,Has Reviews,87.12,12.879999999999999,Small portfolio host
9186603,Lovely light and spacious apartment with balcony,10144681,Partoe,False,1.0,12.58,De Baarsjes - Oud-West,52.36641,4.85251,Entire rental unit,Entire home/apt,4,2.0,2.0,281.0,4,365,4,361,0.011,0.989,54,54.0,4.8,4.76,4.59,4.96,101441.0,Non-Superhost,Available Price,Has Reviews,1.0999999999999999,98.9,Single-listing host
9221506,Modern apartment (105m) with garden in city centre,41023809,Peter,True,1.0,10.86,De Baarsjes - Oud-West,52.36903,4.87326,Entire condo,Entire home/apt,4,2.0,2.0,679.0,168,365,168,197,0.4603,0.5397,15,15.0,5.0,5.0,5.0,4.93,133763.0,Superhost,Available Price,Has Reviews,46.03,53.97,Single-listing host
9243808,Unique old warehouse appartement,48041456,Tom,False,1.0,10.63,Centrum-West,52.38625,4.88697,Entire rental unit,Entire home/apt,2,1.0,1.0,240.0,362,365,362,3,0.9918,0.0082,15,15.0,4.8,4.8,4.93,4.93,720.0,Non-Superhost,Available Price,Has Reviews,99.18,0.8200000000000001,Single-listing host
